Topology of CG heptane translated from gromacs input

 968 atoms
 0 bonds
 0 angles
 0 dihedrals
 0 impropers

 1 atom types
 0 bond types
 0 angle types
 0 dihedral types
 0 improper types

 0.000000 39.983300 xlo xhi
 0.000000 39.983300 ylo yhi
 0.000000 39.983300 zlo zhi

Masses

 1 32.042 # MEO

Atoms

 163 1 1 0.0 12.940000 21.460000 21.300000 # MEO
 164 1 1 0.0 15.920000 10.090000 32.580000 # MEO
 165 1 1 0.0 16.850000 30.500000 25.810000 # MEO
 166 1 1 0.0 34.630000 14.980000 4.390000 # MEO
 167 1 1 0.0 8.420000 32.980000 7.230000 # MEO
 168 1 1 0.0 15.970000 -0.300000 18.320000 # MEO
 169 1 1 0.0 20.710000 8.680000 36.770000 # MEO
 170 1 1 0.0 5.130000 14.050000 22.660000 # MEO
 171 1 1 0.0 38.600000 10.660000 21.520000 # MEO
 172 1 1 0.0 3.480000 11.370000 17.010000 # MEO
 173 1 1 0.0 25.100000 36.280000 38.240000 # MEO
 174 1 1 0.0 16.410000 18.360000 8.670000 # MEO
 175 1 1 0.0 16.520000 39.500000 4.990000 # MEO
 176 1 1 0.0 33.330000 39.250000 29.450000 # MEO
 177 1 1 0.0 15.290000 27.220000 17.900000 # MEO
 178 1 1 0.0 3.160000 29.060000 32.470000 # MEO
 179 1 1 0.0 12.900000 6.470000 0.740000 # MEO
 180 1 1 0.0 19.520000 28.510000 3.310000 # MEO
 181 1 1 0.0 16.140000 16.700000 18.140000 # MEO
 182 1 1 0.0 19.030000 10.000000 2.510000 # MEO
 183 1 1 0.0 33.510000 0.110000 19.680000 # MEO
 184 1 1 0.0 23.150000 38.710000 12.560000 # MEO
 185 1 1 0.0 22.570000 25.310000 7.670000 # MEO
 186 1 1 0.0 35.880000 9.290000 19.580000 # MEO
 187 1 1 0.0 19.290000 37.170000 24.450000 # MEO
 188 1 1 0.0 29.230000 31.910000 34.930000 # MEO
 189 1 1 0.0 25.300000 7.550000 37.800000 # MEO
 190 1 1 0.0 25.680000 4.700000 13.190000 # MEO
 191 1 1 0.0 23.870000 19.490000 26.060000 # MEO
 192 1 1 0.0 19.210000 39.270000 10.590000 # MEO
 193 1 1 0.0 38.730000 4.630000 8.080000 # MEO
 194 1 1 0.0 31.300000 11.990000 27.180000 # MEO
 195 1 1 0.0 12.580000 23.870000 15.220000 # MEO
 196 1 1 0.0 35.260000 1.950000 15.110000 # MEO
 197 1 1 0.0 27.300000 31.660000 20.040000 # MEO
 198 1 1 0.0 10.380000 18.360000 19.900000 # MEO
 199 1 1 0.0 11.990000 36.550000 26.900000 # MEO
 200 1 1 0.0 24.200000 14.620000 14.280000 # MEO
 201 1 1 0.0 20.820000 29.280000 34.010000 # MEO
 202 1 1 0.0 9.740000 22.520000 17.680000 # MEO
 203 1 1 0.0 0.680000 10.580000 16.510000 # MEO
 204 1 1 0.0 14.030000 39.550000 20.980000 # MEO
 205 1 1 0.0 15.020000 1.460000 23.890000 # MEO
 206 1 1 0.0 2.740000 7.580000 13.140000 # MEO
 207 1 1 0.0 10.370000 30.510000 11.730000 # MEO
 208 1 1 0.0 24.930000 21.360000 16.210000 # MEO
 209 1 1 0.0 6.790000 27.210000 37.590000 # MEO
 210 1 1 0.0 23.090000 2.470000 10.770000 # MEO
 211 1 1 0.0 38.960000 2.150000 39.410000 # MEO
 212 1 1 0.0 15.740000 36.860000 16.600000 # MEO
 213 1 1 0.0 22.980000 31.040000 31.830000 # MEO
 214 1 1 0.0 27.730000 18.700000 39.610000 # MEO
 215 1 1 0.0 24.080000 31.290000 22.330000 # MEO
 216 1 1 0.0 13.900000 11.770000 5.350000 # MEO
 217 1 1 0.0 8.800000 5.620000 24.910000 # MEO
 218 1 1 0.0 2.240000 6.110000 9.420000 # MEO
 219 1 1 0.0 2.820000 4.670000 37.820000 # MEO
 220 1 1 0.0 23.930000 6.240000 4.690000 # MEO
 221 1 1 0.0 13.140000 27.520000 31.830000 # MEO
 222 1 1 0.0 16.680000 19.720000 14.660000 # MEO
 223 1 1 0.0 34.620000 8.800000 11.690000 # MEO
 224 1 1 0.0 1.520000 18.490000 -0.520000 # MEO
 225 1 1 0.0 24.760000 30.180000 7.080000 # MEO
 226 1 1 0.0 13.870000 37.220000 36.550000 # MEO
